ID_PROYECTO;Comienzo de obra;Fin de obra;Nombre de obra;DescripciÛn;  Monto Total  ; Sector ;Avance Financiero;Avance Fisico;ID_ENTIDAD_EJECUTORA;Duracion Obra (Dias); Objetivo General;ID_TIPO_PROYECTO;Localidad;Provincia;Etapa
1003108082;2020;2020;AMPLIACION DE RED DE AGUA MAXIMO PAZ OESTE;l proyecto contempla la provisiÛn e instalaciÛn de 4.450 m red de agua de PVC CL 6 DN 75mm y 110mm 14 v·lvulas esclusa y la ejecuciÛn de 604 nuevas conexiones domiciliarias en la localidad de M·ximo Paz Oeste. TambiÈn se prevÈ la ejecuciÛn de una perforaciÛn para extraer un caudal de 50 m3/h. El ·rea a abastecer carece de servicios de agua potable y cloca.; $ 23.694.387 ; AGUA Y CLOACA ;67%;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;90;l proyecto contempla la provisiÛn e instalaciÛn de 4.450 m red de agua de PVC CL 6 DN 75mm y 110mm 14 v·lvulas esclusa y la ejecuciÛn de 604 nuevas conexiones domiciliarias en la localidad de M·ximo Paz Oeste. TambiÈn se prevÈ la ejecuciÛn de una perforaciÛn para extraer un caudal de 50 m3/h. El ·rea a abastecer carece de servicios de agua potable y cloca.;128;CA—UELAS;Buenos Aires;Finalizada
1003107711;2021;2021;CONSOLIDACI”N BARRIAL  BARRIO EL CARDAL;Se pretende Mejorar la transitabilidad del barrio favoreciendo la llegada y comunicaciÛn con los distintos  sectores de la Ciudad como educativossocialeslaborales y culturales.-; $ 23.461.281 ; OBRAS VIALES ;70%;83%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;Se pretende Mejorar la transitabilidad del barrio favoreciendo la llegada y comunicaciÛn con los distintos  sectores de la Ciudad como educativossocialeslaborales y culturales.-;110;GENERAL VILLEGAS;Buenos Aires;Finalizada
1003119619;2022;2023;PAVIMENTACI”N E ILUMINACI”N URBANA VILLA LA ANGOSTURA  PIU VLA;"Los mismos responden a una planificaciÛn integral del destino turÌstico se enumeran seg˙n su articulaciÛn con el medio:‚Ä¢	Instalar infraestructura urbana para el beneficio de toda la comunidad.‚Ä¢	Incorporar vinculaciÛn terrestre entre las ·reas de servicios y los sitios de interÈs turÌstico que permitan la circulaciÛn segura tanto peatonal y vehicular."; $ 763.347.487 ; OBRAS VIALES ;0,1678;19%;MUNICIPIOS;360;"Los mismos responden a una planificaciÛn integral del destino turÌstico se enumeran seg˙n su articulaciÛn con el medio:‚Ä¢	Instalar infraestructura urbana para el beneficio de toda la comunidad.‚Ä¢	Incorporar vinculaciÛn terrestre entre las ·reas de servicios y los sitios de interÈs turÌstico que permitan la circulaciÛn segura tanto peatonal y vehicular.";65;LOS LAGOS;NeuquÈn;En EjecuciÛn
1003119622;2022;2022;CORREDOR VIAL TRAMO VI: RNN 9 REPAVIMENTACI”N E ILUMINACI”N DISTRIBUIDOR ACCESO A VILLA CONSTITUCI”N KM: 24600 PROVINCIA DE SANTA FE;Se propone la repavimentaciÛn e iluminaciÛn del Distribuidor de Acceso a Villa ConstituciÛn en la Provincia de Santa Fe para ello se realizar·n tareas de bacheo superficial profundo sellado de fisuras y carpeta de concreto asf·ltico. En lo que respecta a la iluminaciÛn se colocar·n 81 columnas de iluminaciÛn con artefactos de tecnologÌas LED.; $ 391.964.250 ; OBRAS VIALES ;0,1;60%;CORREDORES VIALES SOCIEDAD AN”NIMA;120;Se propone la repavimentaciÛn e iluminaciÛn del Distribuidor de Acceso a Villa ConstituciÛn en la Provincia de Santa Fe para ello se realizar·n tareas de bacheo superficial profundo sellado de fisuras y carpeta de concreto asf·ltico. En lo que respecta a la iluminaciÛn se colocar·n 81 columnas de iluminaciÛn con artefactos de tecnologÌas LED.;143;VILLA CONSTITUCI”N;Santa Fe;Finalizada
1003112203;2021;2021;COLECTOR CLOACAL ZONA OESTE;El proyecto incluye dos colectores cloacales hacia la estaciÛn de bombeo existente los cuales dar·n factibilidad de servicio a las zonas Oeste y Noroeste. El total de la obra proyectada consiste en 1416m de caÒerÌa de 200mm.; $ 23.213.127 ; AGUA Y CLOACA ;60%;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;150;El proyecto incluye dos colectores cloacales hacia la estaciÛn de bombeo existente los cuales dar·n factibilidad de servicio a las zonas Oeste y Noroeste. El total de la obra proyectada consiste en 1416m de caÒerÌa de 200mm.;125;LAS FLORES;Buenos Aires;Finalizada
1003119625;2022;2023;DESAGUES PLUVIALES COLECTOR OESTE DEL EJIDO MUNICIPAL  SAN ISIDRO DE LULES;El lugar del emplazamiento de la obra proyectada se encuentra al centro-sur de la ciudad de San Isidro de Lules y obedece a los problemas de anegamientos que se verifican en este sector de la ciudad como consecuencia del gran aporte pluvial proveniente del Noroeste que se concentra principalmente en la esquina de Rivadavia y EspaÒa y que se transmite a las calles aledaÒas ubicadas al Sur de calle 9 de Julio y al Norte de calle Auvieux (calles EspaÒa Italia Belgrano Alberdi Mendoza y San Juan).El proyectado Colector de Desag¸e Pluvial Urbano en la ciudad de Lules estar· conformado por un colector subterr·neo de hormigÛn armado que se iniciar· en la intersecciÛn de calles Rivadavia y Juan XXIII. donde actualmente existe un colector subterr·neo que se inicia en la mencionada intersecciÛn a partir de imbornales que recolectan el agua pluvial generada en la cuenca de aporte.La obra de captaciÛn del colector proyectado estar· conformada por una reja de captaciÛn horizontal dispues; $ 565.239.697 ; AGUA Y CLOACA ;0,9091;100%;MUNICIPIOS;480;El lugar del emplazamiento de la obra proyectada se encuentra al centro-sur de la ciudad de San Isidro de Lules y obedece a los problemas de anegamientos que se verifican en este sector de la ciudad como consecuencia del gran aporte pluvial proveniente del Noroeste que se concentra principalmente en la esquina de Rivadavia y EspaÒa y que se transmite a las calles aledaÒas ubicadas al Sur de calle 9 de Julio y al Norte de calle Auvieux (calles EspaÒa Italia Belgrano Alberdi Mendoza y San Juan).El proyectado Colector de Desag¸e Pluvial Urbano en la ciudad de Lules estar· conformado por un colector subterr·neo de hormigÛn armado que se iniciar· en la intersecciÛn de calles Rivadavia y Juan XXIII. donde actualmente existe un colector subterr·neo que se inicia en la mencionada intersecciÛn a partir de imbornales que recolectan el agua pluvial generada en la cuenca de aporte.La obra de captaciÛn del colector proyectado estar· conformada por una reja de captaciÛn horizontal dispues;120;LULES;Tucum·n;Finalizada
1003109456;2021;2021;SANEAMIENTO SUPERFICIAL DEL BARRIO ANFITEATRO. PAVIMENTO ASFALTICO;el proyecto plantea una soluciÛn al saneamiento superficial pluvial ya que el barrio del anfiteatro se encuentra localizado en zona de barranca del rÌo. donde numerosas hoyadas naturales no permiten el escurrimiento superficial de forma continua ante precipitaciones copiosas. Por tal razÛn se plantea la construcciÛn aledaÒa a la cinta asf·ltica de cunetas badenes que funcionen de colectoras pluviales y mejoren la descarga pluvial por gravedad. Se respetaran las caÌdas naturales de barranca.; $ 23.171.550 ; OBRAS VIALES ;7%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;el proyecto plantea una soluciÛn al saneamiento superficial pluvial ya que el barrio del anfiteatro se encuentra localizado en zona de barranca del rÌo. donde numerosas hoyadas naturales no permiten el escurrimiento superficial de forma continua ante precipitaciones copiosas. Por tal razÛn se plantea la construcciÛn aledaÒa a la cinta asf·ltica de cunetas badenes que funcionen de colectoras pluviales y mejoren la descarga pluvial por gravedad. Se respetaran las caÌdas naturales de barranca.;65;BARADERO;Buenos Aires;Finalizada
1003107615;2020;2021;PUESTA EN VALOR PASEO DE LOS VIENTOS;Se realizar· la puesta en valor del Paseo de los Vientos ubicado en la Ribera de la Costa de Vicente LÛpez entre las calles Borges y Roma en la localidad de Olivos partido de Vicente LÛpez. La propuesta se basa en la reparaciÛn y renovaciÛn de distintos sectores dentro del predio del Paseo de los Vientos.; $ 23.090.373 ; EQUIPAMIENTO URBANO ;93%;90%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;135;Se realizar· la puesta en valor del Paseo de los Vientos ubicado en la Ribera de la Costa de Vicente LÛpez entre las calles Borges y Roma en la localidad de Olivos partido de Vicente LÛpez. La propuesta se basa en la reparaciÛn y renovaciÛn de distintos sectores dentro del predio del Paseo de los Vientos.;72;VICENTE L”PEZ;Buenos Aires;Finalizada
1003119634;2022;2024;PLANTA DE TRATAMIENTO DE LÕQUIDOS CLOACALES  LIBERTADOR GENERAL SAN MARTÕN Y CALILEGUA  JUJUY;Esta obra soluciona el problema del saneamiento de la ciudad de Libertador General San Martin la ciudad de Calilegua y sectores perifÈricos. Adem·s permitir· el acceso al sistema de nuevos usuarios y a otros pobladores que actualmente no cuentan con dicho servicio. Se prevÈ como resultado el acceso al servicio a la totalidad de los habitantes de dichs localidades. Se estima una poblaciÛn beneficiaria de 90.000 habitantes; $ 1.122.213.055 ; AGUA Y CLOACA ;0,206;1%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;882;Esta obra soluciona el problema del saneamiento de la ciudad de Libertador General San Martin la ciudad de Calilegua y sectores perifÈricos. Adem·s permitir· el acceso al sistema de nuevos usuarios y a otros pobladores que actualmente no cuentan con dicho servicio. Se prevÈ como resultado el acceso al servicio a la totalidad de los habitantes de dichs localidades. Se estima una poblaciÛn beneficiaria de 90.000 habitantes;135;LEDESMA;Jujuy;En EjecuciÛn
1003105274;2021;2021;PLAZA ARTURO ILLIA;Del expediente de obra surge que la propuesta es la renovaciÛn completa de la plaza manteniendo su geomÈtrico diseÒo existente. Realizar·n la elevaciÛn de la calzada sobre la calle Landin garantizando una comunicaciÛn directa entre la plaza y la estaciÛn de Santos Lugares del FFCC San MartÌn priorizando el paso peatonal al vehicular. Nueva reorganizaciÛn del estacionamiento en esta misma calle sobre la estaciÛn. Se efectuar· una conexiÛn de los corredores ya existentes S·enz PeÒa-Santos Lugares y Santos Lugares-Caseros que hasta ahora est·n interrumpidos por este sector de la estaciÛn. Afectando una superficie de 2.700m2.; $ 22.834.486 ; ARQUITECTURA ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE OBRAS;120;Del expediente de obra surge que la propuesta es la renovaciÛn completa de la plaza manteniendo su geomÈtrico diseÒo existente. Realizar·n la elevaciÛn de la calzada sobre la calle Landin garantizando una comunicaciÛn directa entre la plaza y la estaciÛn de Santos Lugares del FFCC San MartÌn priorizando el paso peatonal al vehicular. Nueva reorganizaciÛn del estacionamiento en esta misma calle sobre la estaciÛn. Se efectuar· una conexiÛn de los corredores ya existentes S·enz PeÒa-Santos Lugares y Santos Lugares-Caseros que hasta ahora est·n interrumpidos por este sector de la estaciÛn. Afectando una superficie de 2.700m2.;68;TRES DE FEBRERO;Buenos Aires;Finalizada
1003107490;2020;2021;PAVIMENTACION DE CALLE 61 DE 10 A 16 Y CALLE 16 DE 59 A 61;Se trata de la extensiÛn de pavimentos existentes con el fin de generar un importante acceso a los barrios de la zona.; $ 22.785.189 ; OBRAS VIALES ;92%;90%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;150;Se trata de la extensiÛn de pavimentos existentes con el fin de generar un importante acceso a los barrios de la zona.;65;MERCEDES;Buenos Aires;Finalizada
1003119647;2022;2022;REEMPLAZO ALCANTARILLADO BAJO HONDO IIINORTE PAQUETE 1 ‚Äì LÕNEA TAPENAG√Å. BAJOS SUBMERIDIONALES ‚Äì CHACO.;ReadecuaciÛn del Canal Bajo Hondo III a travÈs de la reposiciÛn de alcantarillas existentes.; $ 36.784.636 ; RECURSOS HIDRICOS ;0,0016;24%;SECRETARÕA DE INFRAESTRUCTURA Y POLÕTICA HÕDRICA;240;ReadecuaciÛn del Canal Bajo Hondo III a travÈs de la reposiciÛn de alcantarillas existentes.;114;COMANDANTE FERN¡NDEZ;Chaco;Finalizada
1003119650;2022;2023;SERVICIO DE CONSERVACION Y MANTENIMIENTO DE LOS CORREDORES VIALES  TRAMO VIII  RENGL”N 6;Los subcontratos tienen como fin cubrir la ejecuciÛn de las tareas de mayor importancia sobre calzada y banquina: bacheo asf·ltico superficial y profundo reconstrucciÛn de losas de hormigÛn sellado de fisuras y grietas tomado de juntas reconstrucciÛn de juntas Thormack texturizado de la superficie de rodamiento corte de pasto y desmalezamiento y perfilado de calce de banquinas.; $ 896.918.020 ; OBRAS VIALES ;0,15;61%;CORREDORES VIALES SOCIEDAD AN”NIMA;365;Los subcontratos tienen como fin cubrir la ejecuciÛn de las tareas de mayor importancia sobre calzada y banquina: bacheo asf·ltico superficial y profundo reconstrucciÛn de losas de hormigÛn sellado de fisuras y grietas tomado de juntas reconstrucciÛn de juntas Thormack texturizado de la superficie de rodamiento corte de pasto y desmalezamiento y perfilado de calce de banquinas.;143;RÕO CUARTO;CÛrdoba;Finalizada
1003119651;2022;2023;SERVICIO DE CONSERVACION Y MANTENIMIENTO DE LOS CORREDORES VIALES  TRAMO VIII  RENGL”N 7;Los subcontratos tienen como fin cubrir la ejecuciÛn de las tareas de mayor importancia sobre calzada y banquina: bacheo asf·ltico superficial y profundo reconstrucciÛn de losas de hormigÛn sellado de fisuras y grietas tomado de juntas reconstrucciÛn de juntas Thormack texturizado de la superficie de rodamiento corte de pasto y desmalezamiento y perfilado de calce de banquinas.; $ 717.452.684 ; OBRAS VIALES ;0,0676;48%;CORREDORES VIALES SOCIEDAD AN”NIMA;365;Los subcontratos tienen como fin cubrir la ejecuciÛn de las tareas de mayor importancia sobre calzada y banquina: bacheo asf·ltico superficial y profundo reconstrucciÛn de losas de hormigÛn sellado de fisuras y grietas tomado de juntas reconstrucciÛn de juntas Thormack texturizado de la superficie de rodamiento corte de pasto y desmalezamiento y perfilado de calce de banquinas.;143;CASTELLANOS;Santa Fe;Finalizada
1003108074;2021;2021;RED DE AGUA EMPALMES Y EQUIPAMIENTO DE POZOS DE AGUA POTABLE EN BOLIVAR;Mejorar el sistema de provisiÛn de agua potable de la Planta de osmosis inversa de 250 m3/h existente en la ciudad de BolÌvar.Para el funcionamiento correcto de esta Planta es necesaria la construcciÛn de nuevas caÒerÌas de PVC y empalme de caÒerÌas existentes para la conducciÛn de agua desde cuatro perforaciones de pozos de bombeo existentes hasta los tanques de reserva ubicados en la nueva Planta de Tratamiento.; $ 22.541.154 ; AGUA Y CLOACA ;85%;78%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;120;Mejorar el sistema de provisiÛn de agua potable de la Planta de osmosis inversa de 250 m3/h existente en la ciudad de BolÌvar.Para el funcionamiento correcto de esta Planta es necesaria la construcciÛn de nuevas caÒerÌas de PVC y empalme de caÒerÌas existentes para la conducciÛn de agua desde cuatro perforaciones de pozos de bombeo existentes hasta los tanques de reserva ubicados en la nueva Planta de Tratamiento.;123;BOLÕVAR;Buenos Aires;Finalizada
1003112113;2021;2021;AMPLIACI”N RED CLOACAL BARRIO VILLA DOLORES;Captar los efluentes domiciliarios mediante redes colectoras secundarias de di·metro mÌnimo de 160mm con una longitud de 2.63160m de caÒerÌa para que las mismas vuelquen en redes colectores principales de 200mm de di·metro y 77570m de longitud y trasladen el caudal hasta el punto de vuelco ubicado en la boca de registro en el cruce de las calles Ambrosio Cramer y Juli·n Murga. Dicha boca descarga a un colector de 200mm de di·metro que recolecta los efluentes del reciÈn ejecutado Barrio PROCREAR el cual se integra a la red de la ciudad.; $ 22.200.420 ; AGUA Y CLOACA ;57%;100%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;150;Captar los efluentes domiciliarios mediante redes colectoras secundarias de di·metro mÌnimo de 160mm con una longitud de 2.63160m de caÒerÌa para que las mismas vuelquen en redes colectores principales de 200mm de di·metro y 77570m de longitud y trasladen el caudal hasta el punto de vuelco ubicado en la boca de registro en el cruce de las calles Ambrosio Cramer y Juli·n Murga. Dicha boca descarga a un colector de 200mm de di·metro que recolecta los efluentes del reciÈn ejecutado Barrio PROCREAR el cual se integra a la red de la ciudad.;126;PATAGONES;Buenos Aires;Finalizada
1003109232;2021;2022;EDIFICIO PARA ZOONOSIS;Se construir· el Edificio para Zoonosis que reemplazar· al existente y contar· con los espacios necesarios para que la DirecciÛn de Zoonosis del Municipio pueda realizar de manera Ûptima las actividades relacionadas a la atenciÛn de las necesidades de las mascotas de los vecinos de Ezeiza.; $ 22.199.692 ; SALUD ;34%;81%;DIRECCI”N NACIONAL DE GESTI”N DE OBRAS;240;Se construir· el Edificio para Zoonosis que reemplazar· al existente y contar· con los espacios necesarios para que la DirecciÛn de Zoonosis del Municipio pueda realizar de manera Ûptima las actividades relacionadas a la atenciÛn de las necesidades de las mascotas de los vecinos de Ezeiza.;132;JOS… M. EZEIZA;Buenos Aires;Finalizada
1003119659;2022;2023;CONST. NUEVO CIRCUITO DE CICLOVIAS H17  SAN ANTONIO DE OBLIGADO;conectar el Barrio Sur ( cruz alta) y el centro del Pueblo.-El Impacto generado que dicho Proyectotenga una mejor desplazamiento y Coneccion.; $ 11.805.509 ; ARQUITECTURA ;0,15;51%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;330;conectar el Barrio Sur ( cruz alta) y el centro del Pueblo.-El Impacto generado que dicho Proyectotenga una mejor desplazamiento y Coneccion.;68;GENERAL OBLIGADO;Santa Fe;Finalizada
1003107524;2021;2021;RECAMBIO DE ARTEFACTOS DE ILUMINACI”N EN EL ALUMBRADO PUBLICO DE LA CIUDAD DE CHIVILCOY;Bajar el consumo y mejorar la calidad del alumbrado p˙blico para un mejor funcionamiento de las C·maras de Seguidad colocadas en dicho sector de recambio a LED.; $ 22.012.837 ; EQUIPAMIENTO URBANO ;37%;19%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;60;Bajar el consumo y mejorar la calidad del alumbrado p˙blico para un mejor funcionamiento de las C·maras de Seguidad colocadas en dicho sector de recambio a LED.;86;CHIVILCOY;Buenos Aires;Finalizada
1003119661;2022;2023;REDES ELECTRICAS DE BAJA TENSI√íN EN BARRIOS POPULARES AFECTADOS POR EL INCENDIO DEL 9 DE MARZO Y MODERNIZACION DE LUMINARIAS  LAGO PUELO;El presente proyecto plantea el desarrollo de las lÌneas de baja tensiÛn para los barrios populares CallejÛn de Aravena Parcela 26. Reemplazar 450 luminarias por tecnologÌa led en las Avenidas Los Notros Los Arrayanes Los Alerces y 2 de Abril barrio la Isla Ruta Provincial N¬∞16 que va desde el km 10 hasta la portada del Parque Nacional Lago Puelo y calle transversales.; $ 40.758.542 ; EQUIPAMIENTO URBANO ;0,4525;29%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;El presente proyecto plantea el desarrollo de las lÌneas de baja tensiÛn para los barrios populares CallejÛn de Aravena Parcela 26. Reemplazar 450 luminarias por tecnologÌa led en las Avenidas Los Notros Los Arrayanes Los Alerces y 2 de Abril barrio la Isla Ruta Provincial N¬∞16 que va desde el km 10 hasta la portada del Parque Nacional Lago Puelo y calle transversales.;86;CUSHAMEN;Chubut;Otra
10014720;2022;2023;REDES CONEXAS  RP. 36   (RUTA PROV. N 36 (AV. BARTOLOME MITRE));ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD; $ 21.705.514 ; OTROS ;90%;74%;DIRECCI”N NACIONAL DE VIALIDAD;184;ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD;31;AVELLANEDA;Buenos Aires;En EjecuciÛn
1003107559;2021;2021;RECUPERACI”N Y REFUNCIONALIZACI”N RESIDENCIA PARA ADULTOS MAYORES EVA PER”N;Puesta en valor del edificio que permita generar un entorno favorable tanto de los adultos mayores como del personal que los acompaÒa.Dada su antig¸edad y alto grado de deterioro la Residencia no sÛlo requiere una reparaciÛn integral sino tambiÈn una refuncionalizaciÛn de los espacios con el objetivo de modificar una estructura edilicia basada en una modalidad obsoleta de cuidado asilar.; $ 21.696.479 ; ARQUITECTURA ;79%;70%;DIRECCI”N NACIONAL DE GESTI”N DE OBRAS;253;Puesta en valor del edificio que permita generar un entorno favorable tanto de los adultos mayores como del personal que los acompaÒa.Dada su antig¸edad y alto grado de deterioro la Residencia no sÛlo requiere una reparaciÛn integral sino tambiÈn una refuncionalizaciÛn de los espacios con el objetivo de modificar una estructura edilicia basada en una modalidad obsoleta de cuidado asilar.;107;GENERAL PUEYRRED”N;Buenos Aires;Finalizada
